Bezeichnung;Value for threshold delta;Number of Principles fulfilled;principles_fulfilled;principles_not_fulfilled
COUNTING mit Epsilon=0.01;0.9651;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9652;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9653;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9654;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9655;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9656;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9657;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9658;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9659;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.966;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9661;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9662;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9663;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9664;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9665;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9666;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9667;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9668;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9669;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.967;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9671;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9672;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9673;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9674;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9675;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9676;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9677;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9678;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9679;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.968;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9681;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9682;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9683;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9684;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9685;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9686;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9687;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9688;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9689;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.969;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9691;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9692;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9693;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9694;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9695;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9696;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9697;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9698;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9699;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.97;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9701;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9702;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9703;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9704;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9705;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9706;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9707;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9708;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9709;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.971;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9711;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9712;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9713;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9714;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9715;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9716;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9717;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9718;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9719;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.972;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9721;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9722;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9723;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
COUNTING mit Epsilon=0.01;0.9724;4;{Semi-Qualified Admissibility / Conflict-Free / I-Maximality / Reduct Admissibility};{Strong Admissibility / Reinstatement / Admissibility / SCC Decomposability / Directionality / Defence / Naivety / CF-Reinstatement / Weak Reinstatement / Modularization / Irrelevance of Necessarily Rejected Arguments (INRA)}
